FFP_TIER,FLIGHT_COUNT,LAST_TO_END,EXCHANGE_COUNT,SEG_KM_SUM,Points_Sum,age,ffp_year
4,12,67,1,22192,13274,67.0,2007
4,14,6,0,22774,12490,59.0,2010
4,19,4,0,24140,10738,41.0,2010
4,16,16,0,26843,9536,31.0,2011
4,16,65,0,21721,11694,59.0,2012
4,8,25,0,22576,8400,45.0,2008
4,17,141,1,21733,10974,33.0,2012
4,7,191,0,17668,38155,16.0,2013
4,13,221,0,23049,10327,39.0,2006
4,19,6,1,24242,9392,49.0,2005
6,17,6,0,22544,13424,38.0,2005
4,10,1,0,21678,14858,34.0,2011
4,16,478,0,18922,14267,55.0,2008
4,23,57,0,21107,11812,42.0,2009
4,14,308,0,22961,9633,54.0,2011
4,11,207,0,18514,11882,41.0,2008
4,5,443,0,10812,14131,42.0,2011
4,19,24,2,25013,36988,40.0,2012
4,15,124,0,29177,9424,58.0,2005
4,15,130,0,20148,13835,54.0,2011
4,23,59,1,20095,12748,47.0,2007
4,12,530,0,18578,12949,54.0,2011
4,17,27,0,21662,12788,31.0,2012
4,27,67,0,25436,14191,14.0,2011
4,16,39,0,20717,16442,46.0,2012
4,11,220,0,24244,11776,35.0,2010
4,28,18,0,23118,10060,41.0,2013
4,17,1,0,23812,11406,46.0,2010
4,15,11,0,24788,10736,50.0,2011
5,23,36,0,16160,14523,46.0,2012
5,19,38,1,20462,44669,39.0,2008
4,25,1,0,23889,11595,39.0,2012
4,16,4,0,22077,27754,35.0,2008
4,11,273,0,22499,13359,33.0,2011
4,14,117,0,25411,10203,32.0,2012
4,13,119,0,20245,10227,38.0,2012
4,15,106,0,19784,18208,35.0,2010
4,5,350,0,22031,8503,28.0,2012
4,17,6,0,18544,15553,37.0,2007
4,3,542,0,26541,10090,41.0,2011
4,11,409,0,19244,12441,39.0,2012
4,7,100,0,13594,13325,59.0,2005
4,8,101,0,12305,13850,42.0,2008
4,24,2,2,22282,15359,38.0,2010
4,16,26,3,21716,37111,36.0,2011
4,20,74,0,19671,12900,39.0,2010
4,12,102,0,20567,11609,44.0,2006
5,13,43,0,23386,10976,37.0,2012
4,28,79,0,16560,13373,32.0,2009
4,6,257,1,33014,13673,51.0,2008
4,20,13,0,19464,15461,39.0,2009
4,8,201,2,17769,21160,41.0,2006
4,10,65,2,18635,25769,35.0,2010
4,13,40,1,23900,11942,28.0,2012
4,24,30,0,17775,12118,59.0,2010
4,10,125,0,17839,19335,34.0,2007
4,6,491,0,9999,14455,59.0,2009
4,14,167,0,18648,13317,48.0,2007
4,15,69,0,20440,12169,37.0,2011
4,20,111,1,20192,20731,30.0,2012
4,19,76,0,17570,14987,52.0,2012
4,18,15,0,18336,14796,61.0,2006
4,8,48,0,20633,10788,52.0,2012
4,12,47,0,27935,11900,55.0,2006
4,11,50,2,19671,17804,33.0,2011
4,22,30,0,17076,14612,35.0,2011
4,29,18,0,22929,13084,44.0,2011
4,20,141,0,27455,12597,48.0,2006
4,15,120,0,17783,14125,50.0,2010
5,32,21,0,23528,19526,54.0,2006
4,29,9,0,32227,7252,28.0,2011
4,23,22,0,20078,12806,30.0,2012
4,10,1,0,21572,10258,55.0,2009
4,15,36,0,17137,12372,41.0,2012
4,13,40,0,20396,13387,42.0,2008
4,16,60,0,20280,11278,37.0,2011
4,17,22,0,26277,11029,42.0,2009
4,20,1,0,20746,13378,47.0,2006
4,16,2,0,38799,4153,43.0,2009
4,10,124,0,16220,13939,29.0,2012
4,14,5,0,17186,17697,38.0,2010
4,31,6,0,19967,14430,56.0,2005
4,14,6,4,20616,11203,43.0,2006
5,18,6,0,21871,10873,42.0,2009
4,30,9,0,17268,13002,35.0,2010
4,22,29,0,23415,10758,46.0,2006
4,27,12,0,24072,9848,48.0,2006
4,13,211,0,18451,13992,65.0,2011
4,15,148,0,23534,11596,41.0,2012
4,12,178,1,18143,38027,36.0,2011
4,8,258,0,18293,11983,57.0,2006
6,14,22,0,27512,11579,41.0,2009
4,19,84,0,20016,11754,51.0,2012
4,15,93,2,23480,13240,49.0,2005
4,14,446,0,18312,15334,46.0,2012
4,7,217,0,15632,15514,40.0,2013
4,21,81,0,21412,12209,32.0,2012
4,16,529,0,21144,14220,35.0,2011
4,8,121,0,27204,10180,30.0,2010
4,16,4,0,18558,14123,32.0,2010
4,7,391,1,25643,10630,41.0,2006
4,18,8,0,23904,9137,46.0,2011
4,22,7,0,20646,14376,47.0,2012
4,16,118,0,17262,19402,41.0,2011
4,18,20,0,19032,12595,33.0,2009
4,13,15,0,19252,14896,48.0,2008
4,17,6,0,18352,14023,65.0,2009
4,14,130,0,22200,14128,33.0,2008
4,19,27,0,16875,14084,46.0,2012
4,15,14,1,20647,10062,45.0,2009
4,13,228,0,21490,13078,49.0,2008
4,9,15,0,17828,18597,39.0,2012
4,11,198,2,20886,13187,46.0,2005
4,22,2,0,20118,14228,36.0,2011
4,9,85,0,22835,8570,30.0,2008
6,9,75,0,10300,13781,51.0,2006
4,22,27,0,20353,14636,53.0,2010
4,13,51,0,25404,11171,44.0,2007
4,10,123,0,17351,15747,53.0,2012
4,14,78,0,27292,14054,45.0,2008
4,26,74,0,22501,14712,49.0,2004
4,18,90,0,18676,15070,33.0,2006
4,14,22,0,19405,12457,36.0,2012
4,14,8,0,20891,14161,50.0,2006
4,16,66,0,16995,15182,70.0,2010
4,15,34,0,22700,12989,66.0,2010
4,15,70,0,22226,11623,42.0,2011
4,19,4,0,27121,8463,40.0,2012
4,14,73,0,22894,16424,39.0,2010
4,9,146,0,13472,21294,54.0,2008
4,17,6,0,28894,10585,31.0,2011
4,10,9,0,21283,10862,36.0,2008
4,12,53,1,20467,16189,44.0,2010
4,6,175,0,12757,14206,62.0,2005
4,18,224,0,23993,11119,41.0,2011
4,17,1,0,24673,12555,41.0,2006
4,11,137,0,20995,12528,56.0,2008
4,7,42,0,18016,13190,37.0,2013
4,15,3,0,22168,12064,41.0,2008
4,22,5,0,22425,11783,61.0,2007
4,20,16,0,18438,13870,32.0,2008
4,12,134,0,23046,8906,32.0,2012
4,13,100,0,16797,12257,46.0,2009
4,11,149,0,19493,12574,52.0,2006
4,16,4,0,19829,12416,52.0,2006
4,21,6,0,19427,13681,34.0,2006
5,31,23,5,19314,27345,32.0,2010
4,7,308,0,20626,13679,34.0,2010
4,9,20,0,31812,10284,26.0,2011
4,11,7,0,23468,13868,54.0,2009
4,18,114,0,20353,15477,65.0,2007
4,15,280,0,30005,9473,27.0,2011
4,9,41,0,20898,7416,40.0,2013
4,14,24,0,28294,11394,43.0,2006
4,14,49,0,19781,16106,27.0,2012
4,16,1,0,27882,9667,37.0,2008
4,18,81,2,23108,11246,45.0,2008
4,14,247,0,23658,10832,37.0,2012
4,22,103,0,28842,11550,48.0,2012
4,23,34,0,28324,9271,34.0,2012
4,23,38,0,26886,11838,29.0,2012
4,18,146,0,18875,15233,38.0,2006
4,17,192,6,17359,15318,39.0,2007
4,12,22,1,20546,14492,47.0,2006
4,23,30,0,26745,10774,55.0,2013
4,13,138,0,20467,11679,37.0,2012
4,7,76,0,10951,15605,36.0,2010
4,11,136,1,18302,17871,30.0,2010
4,15,71,0,20337,11340,39.0,2012
4,15,6,1,23699,14449,41.0,2006
4,12,101,0,19004,11913,44.0,2013
4,7,92,0,16438,16314,49.0,2006
4,8,297,0,22876,11059,41.0,2010
4,32,4,0,18999,12888,31.0,2012
4,15,8,0,25252,12785,42.0,2008
4,10,95,0,19900,11910,36.0,2009
4,5,390,0,19321,17291,37.0,2012
4,13,61,0,23200,13247,32.0,2011
4,16,86,2,22697,11198,47.0,2005
4,20,113,0,21643,13755,36.0,2010
4,16,243,0,17784,12076,36.0,2010
4,6,20,0,10875,14594,37.0,2007
4,10,295,0,19346,14371,47.0,2010
4,26,1,0,25817,10276,64.0,2008
4,16,50,0,22608,11436,34.0,2012
4,14,107,0,23791,10212,31.0,2011
4,14,43,2,20463,12738,46.0,2005
4,9,299,0,17164,13250,33.0,2012
4,14,381,0,20087,10108,45.0,2011
4,15,79,3,22472,11005,45.0,2008
4,38,2,0,18979,16841,36.0,2012
4,20,40,0,20769,12159,56.0,2012
4,17,101,0,22197,11286,44.0,2006
4,10,67,0,21340,9177,58.0,2006
4,28,8,0,28048,9485,38.0,2004
4,17,34,0,25743,10023,32.0,2009
4,17,23,1,25799,15369,45.0,2009
4,9,67,0,18693,15341,42.0,2007
4,20,141,1,21806,11977,28.0,2008
4,14,40,0,22170,12724,38.0,2010
4,20,20,0,19685,14112,49.0,2007
4,20,5,0,24776,10235,32.0,2010
4,16,79,0,21306,12616,46.0,2010
4,10,140,0,19559,13190,30.0,2012
4,17,35,0,22884,11764,41.0,2008
4,14,439,1,17808,11952,30.0,2011
4,16,163,0,20324,12133,46.0,2010
4,13,53,0,20114,11855,57.0,2008
4,10,9,0,22180,7970,47.0,2008
4,19,13,0,20454,12489,43.0,2009
4,17,40,0,15566,15545,65.0,2012
4,14,155,0,19227,13110,39.0,2011
4,18,9,0,25535,11816,48.0,2010
4,29,22,1,16791,12700,32.0,2011
4,24,10,1,23396,11893,48.0,2011
4,17,20,0,21104,12414,34.0,2008
4,11,57,0,20233,11923,30.0,2013
4,15,80,0,28526,10043,43.0,2006
4,25,82,0,22780,12855,48.0,2011
4,11,8,0,16362,13570,52.0,2011
4,13,35,0,21800,11680,44.0,2012
4,11,304,0,25512,9442,50.0,2007
4,13,13,1,22107,11947,32.0,2010
5,18,42,0,19332,10772,57.0,2007
5,19,6,0,26684,12406,52.0,2012
4,14,31,0,19037,12338,31.0,2013
4,14,2,0,24835,10927,49.0,2012
4,17,107,0,22492,9766,34.0,2008
4,22,3,0,26217,11395,54.0,2011
4,22,10,0,23863,13787,50.0,2013
4,21,42,0,25551,8625,33.0,2006
4,14,250,0,19965,15288,47.0,2010
4,3,575,0,16182,16205,43.0,2007
4,8,91,0,20474,15061,35.0,2011
4,13,77,0,19156,12457,62.0,2011
4,7,135,0,20401,15464,34.0,2011
4,18,29,0,20887,16261,46.0,2008
4,2,246,0,14113,17128,56.0,2011
4,18,1,0,23245,12116,48.0,2012
4,21,346,2,16690,14420,33.0,2011
4,21,132,0,18668,13568,45.0,2011
4,18,116,0,20099,10945,57.0,2005
4,9,119,0,24130,12778,39.0,2012
4,20,71,0,21555,15427,40.0,2008
4,15,34,0,20149,15867,46.0,2007
4,4,15,0,24176,8940,43.0,2012
4,7,56,0,18974,14150,31.0,2012
4,5,166,0,17675,14713,42.0,2012
4,13,70,1,22164,11636,50.0,2008
4,11,26,0,21427,14389,33.0,2009
4,6,257,0,23016,7974,57.0,2012
4,18,27,0,19580,13827,46.0,2012
4,19,24,0,18120,13309,29.0,2012
4,24,267,0,28135,9926,0.0,2005
4,22,31,0,19571,13933,40.0,2010
4,16,90,2,18083,12903,48.0,2007
4,21,8,0,21670,12845,34.0,2012
5,12,14,0,16507,15230,38.0,2012
4,19,11,0,24007,13414,46.0,2006
4,8,175,0,14143,13988,55.0,2012
4,12,22,0,12715,13528,26.0,2011
4,15,82,0,22244,13045,46.0,2011
6,21,20,2,19150,18551,45.0,2007
4,10,26,0,14375,16703,49.0,2006
4,4,203,0,22690,15131,37.0,2009
4,10,166,0,19464,16583,43.0,2010
5,23,33,0,19417,12848,36.0,2006
4,21,7,0,19998,11899,33.0,2009
4,23,16,1,18945,14723,37.0,2005
4,28,18,0,28393,33032,33.0,2009
4,12,62,1,20891,9542,52.0,2010
4,15,85,0,23959,9725,40.0,2011
4,8,113,1,15627,19287,54.0,2009
4,16,43,0,24454,11493,42.0,2011
4,14,19,0,19495,14645,34.0,2012
4,10,100,1,17942,12738,40.0,2011
4,10,3,2,24372,9305,54.0,2005
4,11,74,0,28353,13389,42.0,2011
4,11,71,0,15032,12713,37.0,2010
4,14,1,2,25344,10920,40.0,2006
4,5,21,0,14134,16291,40.0,2006
4,15,38,0,21062,12083,41.0,2012
4,11,84,0,25423,14606,42.0,2009
4,19,64,0,18944,16663,33.0,2011
4,17,149,0,25238,12513,38.0,2009
5,23,11,1,21876,11620,41.0,2012
4,19,10,2,16784,28540,40.0,2008
4,18,6,0,23130,12818,55.0,2008
4,15,132,0,17479,14962,38.0,2012
4,12,36,0,20828,12910,40.0,2012
4,14,2,0,28861,11514,48.0,2010
4,11,123,1,26634,9834,38.0,2006
5,11,28,0,13687,14452,56.0,2009
4,14,16,0,25978,11077,52.0,2010
4,17,96,2,26191,9386,46.0,2007
4,19,73,0,21572,10545,40.0,2011
4,15,124,0,25110,10193,41.0,2006
4,11,15,0,21048,13731,35.0,2009
4,15,102,0,17019,14908,57.0,2011
4,15,9,0,22244,11752,34.0,2012
4,15,355,0,18057,19403,40.0,2012
4,12,122,0,22115,12286,47.0,2009
4,13,3,0,21328,13705,42.0,2008
4,22,14,0,22778,10857,32.0,2011
4,14,9,0,23860,12189,34.0,2011
4,23,6,0,20120,11290,36.0,2009
4,9,1,1,27566,14140,57.0,2008
4,8,77,0,16088,15100,37.0,2010
4,11,136,0,24280,13416,36.0,2012
4,13,88,0,24485,14405,31.0,2013
4,2,9,3,20272,7592,46.0,2011
4,14,186,0,17565,12845,38.0,2009
4,24,69,0,16704,14789,45.0,2005
4,15,72,0,18592,13065,42.0,2011
4,16,76,0,20009,12955,40.0,2010
4,16,1,0,23564,14509,49.0,2012
4,16,12,0,24070,10751,40.0,2007
4,8,283,0,18565,37078,35.0,2011
4,11,145,0,18224,12929,33.0,2012
4,8,96,0,14774,14467,43.0,2006
4,20,94,0,24272,11158,54.0,2011
4,17,33,1,21211,16058,41.0,2005
5,20,72,1,20874,23621,32.0,2012
4,20,113,1,25384,12909,40.0,2009
6,10,143,0,22230,11792,55.0,2008
4,15,79,0,16977,12377,48.0,2011
4,11,375,3,18421,12738,44.0,2008
4,26,5,0,22603,10679,39.0,2010
4,14,14,0,21567,13484,34.0,2006
4,11,35,0,19311,12481,27.0,2012
4,20,12,1,21571,52006,42.0,2008
4,22,27,0,18009,19909,32.0,2012
4,7,47,0,19464,11619,40.0,2013
4,16,59,0,17081,14208,45.0,2010
4,29,130,0,16354,12700,38.0,2012
4,8,220,0,19824,14866,43.0,2011
4,8,247,0,18978,12663,29.0,2012
4,11,23,0,24473,11613,46.0,2010
4,15,46,0,18057,12682,51.0,2007
4,12,102,2,17281,13127,29.0,2011
4,14,78,0,19410,11816,53.0,2005
4,19,102,0,20217,13389,48.0,2010
4,13,54,2,18900,23045,37.0,2005
4,14,43,1,18967,12050,32.0,2011
4,17,44,0,17470,11376,43.0,2007
4,15,11,0,21128,12689,44.0,2013
4,20,50,0,23346,12475,47.0,2005
4,9,3,0,25578,10838,46.0,2013
4,12,35,1,17740,13851,32.0,2012
4,14,24,0,20105,14870,33.0,2010
4,11,4,0,18107,14353,38.0,2005
4,13,5,0,20462,16112,39.0,2007
4,14,67,0,19250,12522,0.0,2008
4,13,41,0,23785,19183,47.0,2009
4,7,163,0,19386,11273,30.0,2012
4,12,9,0,20402,12253,42.0,2012
4,14,31,2,25074,10728,41.0,2009
4,24,42,0,24761,10380,45.0,2009
4,14,73,1,24590,9776,41.0,2007
4,13,47,0,20513,11216,26.0,2013
4,10,341,0,18802,15175,44.0,2007
4,7,135,0,22569,12210,33.0,2013
4,25,8,0,23631,11559,37.0,2013
4,21,264,0,22384,12866,32.0,2012
4,7,12,0,15998,13100,48.0,2007
4,24,79,2,22917,12390,49.0,2008
4,9,163,0,18940,11719,38.0,2007
5,10,56,1,20800,13855,33.0,2010
4,12,85,1,29844,10477,50.0,2006
4,23,113,0,19425,14583,52.0,2007
4,8,132,0,16304,12580,51.0,2012
4,9,24,0,21271,11628,42.0,2012
4,19,168,0,29074,8437,25.0,2011
4,18,165,0,18892,13740,42.0,2011
4,21,201,0,19243,12744,53.0,2011
4,12,4,0,29276,14496,63.0,2011
4,13,75,0,18702,13190,51.0,2011
4,18,117,0,18648,13140,31.0,2011
4,12,23,0,20457,18420,32.0,2011
4,12,191,2,18266,14360,36.0,2009
4,14,16,0,23649,17414,48.0,2008
4,14,102,0,20179,14689,37.0,2008
4,13,155,0,16779,13026,44.0,2006
4,23,7,0,22528,11315,47.0,2011
4,12,67,0,22617,10446,31.0,2012
4,17,50,0,19812,15586,43.0,2006
4,11,3,0,19019,13258,39.0,2005
6,20,112,0,24926,12976,46.0,2009
4,16,6,0,20610,13089,54.0,2006
4,13,31,0,20575,11816,41.0,2011
4,25,37,0,24236,11119,61.0,2008
4,31,41,0,18596,15023,47.0,2010
4,11,153,0,15411,15158,58.0,2012
4,20,102,1,19433,16288,30.0,2010
4,18,73,1,20104,16859,44.0,2009
4,20,19,0,19670,13779,58.0,2007
4,27,5,0,19183,13984,49.0,2007
4,3,173,0,18657,13531,38.0,2012
4,11,48,0,20989,11321,58.0,2010
4,12,35,0,20316,15897,50.0,2012
4,22,29,1,17846,13225,0.0,2006
4,14,32,0,23943,10554,34.0,2007
4,13,242,0,18547,11687,38.0,2006
4,16,239,0,17401,12289,40.0,2010
4,16,147,0,18961,15268,55.0,2011
4,17,37,0,29133,9740,62.0,2006
4,19,204,0,20704,11658,43.0,2007
4,10,16,1,18689,12270,76.0,2005
4,14,81,3,18072,12686,51.0,2008
4,9,72,1,20897,12526,38.0,2006
4,15,76,0,17922,12015,0.0,2009
4,20,2,1,18817,14190,37.0,2009
4,14,17,0,18367,11196,29.0,2011
4,15,1,1,23951,9313,42.0,2006
5,24,15,1,20452,10573,29.0,2010
4,17,3,0,23231,12482,40.0,2009
4,9,62,0,17974,11018,56.0,2011
4,16,6,1,20652,11788,51.0,2007
4,13,5,0,21306,10969,46.0,2010
4,13,43,0,19443,11344,45.0,2008
4,11,109,0,15494,14242,55.0,2012
4,12,122,0,19291,16765,39.0,2011
4,10,243,0,14973,14724,48.0,2011
4,11,247,0,22298,9428,27.0,2012
4,11,25,0,18058,13292,39.0,2012
4,16,23,0,19216,13723,43.0,2011
4,9,113,0,20693,10628,39.0,2010
4,24,105,0,19238,13768,58.0,2010
4,19,215,0,21633,12057,37.0,2011
4,16,8,0,26140,10990,35.0,2010
4,13,65,0,18987,11553,54.0,2012
5,15,373,0,14056,15286,45.0,2006
4,11,62,0,24251,14730,33.0,2007
4,12,274,2,28522,17383,29.0,2011
4,16,136,0,18056,14572,42.0,2007
4,15,375,1,23326,12278,39.0,2009
4,19,468,1,17535,14133,31.0,2010
4,13,82,0,18018,12879,49.0,2012
4,3,79,0,24381,14167,32.0,2013
4,17,67,2,21505,12127,56.0,2009
4,10,29,0,18630,14992,27.0,2011
6,14,161,0,17888,34119,39.0,2011
4,8,24,0,23440,7735,0.0,2009
4,13,43,0,21449,11350,32.0,2010
4,14,25,2,19633,12858,43.0,2005
4,3,174,0,16541,17361,51.0,2013
4,11,139,1,22429,15340,41.0,2009
4,15,9,0,27816,12338,36.0,2012
5,34,13,0,17743,18340,34.0,2006
4,10,19,0,19451,12432,48.0,2011
4,12,9,0,24879,16781,28.0,2011
4,15,3,0,31440,7529,40.0,2007
4,27,25,0,22384,14770,53.0,2007
4,9,156,1,16385,14314,38.0,2008
5,43,30,0,17672,19477,56.0,2008
4,16,2,0,18215,16278,27.0,2012
4,17,325,0,24092,10953,32.0,2010
4,12,31,0,19015,11954,50.0,2006
4,11,68,0,19244,13167,43.0,2009
4,23,45,0,20166,13983,42.0,2012
4,14,21,0,21840,11665,38.0,2008
4,18,144,1,17004,13689,33.0,2010
4,7,260,0,22365,12774,33.0,2010
4,18,146,0,18149,14435,42.0,2013
4,9,388,0,13307,11195,53.0,2008
4,12,80,0,22478,14059,39.0,2009
4,12,104,0,17449,12734,41.0,2008
4,5,114,0,22603,17296,42.0,2010
4,13,110,3,21125,11405,37.0,2007
4,18,19,0,21480,10154,54.0,2012
4,21,4,0,27133,11724,47.0,2008
4,13,184,0,20150,13658,43.0,2004
4,22,9,0,17286,12974,50.0,2009
4,15,43,0,23129,11433,67.0,2012
5,18,24,0,19734,14438,41.0,2010
4,6,14,0,31688,13436,43.0,2009
4,19,1,0,23366,33976,63.0,2007
4,18,103,0,26078,8462,36.0,2007
4,2,311,0,24464,9304,61.0,2007
4,10,17,0,22865,10239,49.0,2008
4,11,39,0,20825,13014,45.0,2009
4,19,4,2,18763,14193,40.0,2005
4,16,202,0,20020,8104,51.0,2011
4,11,107,0,21813,7381,59.0,2012
4,13,598,0,23042,8550,72.0,2008
4,21,19,0,25908,11566,43.0,2010
4,26,15,0,21372,13523,51.0,2007
4,23,85,0,21404,12789,38.0,2011
4,11,73,0,16198,15119,49.0,2005
4,21,9,0,19472,12174,28.0,2012
4,12,1,0,22241,19797,40.0,2008
4,23,67,0,21993,12027,42.0,2012
4,3,581,0,15994,16355,56.0,2012
4,16,79,0,21665,10384,48.0,2009
4,12,4,0,22549,9558,45.0,2012
4,11,227,0,18402,11842,42.0,2008
4,19,16,0,16802,21898,50.0,2011
4,14,85,0,21394,12046,40.0,2008
5,20,7,0,22264,11450,46.0,2009
4,18,52,0,17660,13433,40.0,2010
4,11,27,0,19568,11618,42.0,2011
4,17,59,0,23085,10952,55.0,2012
4,19,1,1,18805,14789,33.0,2011
4,19,66,0,18331,14232,37.0,2008
4,17,54,1,23706,21291,44.0,2012
5,11,41,0,19191,15440,41.0,2013
4,16,117,0,18557,11897,56.0,2010
4,2,198,0,26641,9176,39.0,2013
4,7,1,0,19675,10813,41.0,2011
4,12,47,0,17692,12320,45.0,2010
4,25,21,0,20750,12018,42.0,2012
4,10,147,0,19498,12845,50.0,2005
4,13,526,0,20011,12784,54.0,2007
4,22,32,0,23621,13047,31.0,2012
4,15,19,1,20834,12022,55.0,2008
4,7,269,0,14227,13624,47.0,2008
4,14,121,0,19329,12618,56.0,2011
4,13,36,0,18621,11290,35.0,2012
4,19,118,0,22813,11946,34.0,2009
4,18,19,0,19849,11683,40.0,2012
4,15,2,1,22933,10374,29.0,2011
4,13,135,0,19890,10813,62.0,2012
4,16,7,0,19686,11422,40.0,2008
4,17,11,0,20110,13419,54.0,2007
5,23,29,0,17442,26285,55.0,2008
4,20,11,0,24174,12698,41.0,2010
4,12,16,0,22041,11821,41.0,2010
4,16,29,0,19171,17401,53.0,2008
4,16,101,1,20018,13667,35.0,2010
4,12,20,0,24154,12574,49.0,2011
4,15,105,0,17584,18698,43.0,2010
4,17,143,0,23362,11379,71.0,2010
4,9,250,0,16263,11086,52.0,2005
4,14,1,0,24529,10456,42.0,2011
4,15,73,0,29387,9016,58.0,2005
4,17,63,0,20650,12304,50.0,2010
4,11,43,0,25466,10001,40.0,2012
4,5,56,0,22799,9556,32.0,2007
5,42,3,0,21687,16635,50.0,2011
4,8,197,0,18576,14425,39.0,2013
4,16,64,0,21389,9783,33.0,2011
4,22,34,1,18694,20115,34.0,2006
4,13,23,0,19635,10346,66.0,2011
4,27,66,0,22288,35106,53.0,2012
4,17,21,1,21754,10608,43.0,2005
4,11,111,0,18742,12121,33.0,2012
4,19,24,0,21957,12834,36.0,2012
4,20,403,0,18106,13300,52.0,2009
4,18,56,2,16807,13854,45.0,2010
5,16,12,0,19942,11089,52.0,2012
4,17,32,0,18223,14545,39.0,2012
4,13,125,0,16996,14172,35.0,2012
4,12,62,0,16803,15635,43.0,2010
4,9,215,1,17110,11734,31.0,2010
4,18,125,0,19935,12229,56.0,2009
4,13,146,0,13130,20044,50.0,2013
4,20,8,0,25624,12862,55.0,2010
4,24,43,0,22478,11427,60.0,2007
4,18,314,0,18745,12133,28.0,2012
4,17,38,0,26490,9460,31.0,2012
4,19,74,0,20894,11409,43.0,2006
4,19,442,0,29921,7601,57.0,2008
4,27,66,0,27987,9952,48.0,2008
4,13,31,0,18669,13200,36.0,2012
4,13,137,0,26086,11745,28.0,2013
4,18,50,3,26554,9503,51.0,2006
4,13,448,0,10992,13725,47.0,2009
4,32,50,0,20632,12916,57.0,2005
4,5,321,0,18639,12176,27.0,2011
4,10,48,0,16662,13271,44.0,2005
4,23,16,1,18381,13480,53.0,2008
4,25,72,0,19653,11167,46.0,2011
4,5,109,0,10092,13580,47.0,2013
4,9,95,0,19904,17048,53.0,2008
4,21,19,2,18598,47865,38.0,2007
4,17,123,0,21721,12939,36.0,2010
4,21,5,1,23988,11046,35.0,2011
4,12,12,0,21354,10971,56.0,2010
4,15,34,0,16567,12693,38.0,2011
4,14,66,0,23296,11074,35.0,2008
4,25,39,0,15419,16038,46.0,2007
4,8,138,0,18152,16025,45.0,2012
4,10,501,0,15915,11726,49.0,2008
4,11,346,0,14222,14504,54.0,2012
4,20,74,0,19956,12486,41.0,2010
4,22,349,0,18225,12877,34.0,2011
4,9,108,0,17773,11812,47.0,2012
4,16,284,0,19855,11881,47.0,2010
4,11,347,0,21887,17272,35.0,2009
4,15,3,0,18396,13575,40.0,2011
4,23,2,0,22761,13379,39.0,2010
4,27,1,0,22281,11275,37.0,2012
4,15,159,1,20685,13936,47.0,2005
4,18,164,0,24922,9225,63.0,2008
4,9,4,0,22890,12237,38.0,2010
4,11,101,0,18360,13112,45.0,2009
4,3,479,0,15209,16297,47.0,2011
4,16,28,0,21919,12676,53.0,2009
5,19,18,0,17564,13995,55.0,2007
4,15,164,0,18446,13663,54.0,2008
4,13,502,1,20103,10057,33.0,2010
4,15,31,0,22728,10221,61.0,2008
4,15,44,0,19224,14084,33.0,2012
4,8,6,0,29680,11070,38.0,2012
4,13,67,0,20110,21717,28.0,2011
4,3,603,0,21558,8026,40.0,2012
4,16,4,0,19490,12139,35.0,2009
4,22,1,2,20366,11061,44.0,2005
5,4,44,8,13139,85912,39.0,2010
4,10,110,0,23582,10292,46.0,2006
4,23,2,0,18860,15639,40.0,2011
4,19,80,0,22917,20902,43.0,2010
4,10,108,1,10447,13786,48.0,2006
4,20,30,0,17669,13506,36.0,2012
4,12,177,0,22465,9787,53.0,2011
4,6,540,0,18886,13808,29.0,2011
4,17,14,0,20724,11803,35.0,2012
4,11,28,0,20643,17866,35.0,2012
6,7,3,0,12115,14802,30.0,2010
4,18,48,0,23137,10418,34.0,2012
4,11,46,0,17832,14173,40.0,2005
4,14,61,0,24335,13326,46.0,2012
4,12,1,4,17308,14347,53.0,2005
4,10,157,2,14251,27380,38.0,2009
4,13,4,0,25281,7758,45.0,2007
4,10,79,0,22713,11520,49.0,2008
4,22,26,0,17251,13993,34.0,2010
4,23,36,0,22484,11132,41.0,2008
4,11,20,1,19712,13060,35.0,2011
4,16,256,1,20619,12134,35.0,2007
4,13,19,0,22966,10721,62.0,2010
4,13,364,0,18483,12078,60.0,2005
4,14,24,0,18714,14495,40.0,2012
4,9,23,0,15109,14039,70.0,2008
4,10,205,0,14937,13623,39.0,2011
4,12,103,0,24404,12309,33.0,2011
4,12,73,0,14895,15374,46.0,2007
4,16,164,0,22947,24721,45.0,2007
4,16,103,0,16753,14105,45.0,2009
5,18,38,0,19459,12740,45.0,2005
4,18,18,0,22068,12288,39.0,2006
4,10,159,1,16700,31078,39.0,2006
4,20,123,0,21641,12138,81.0,2007
4,11,79,0,19536,12033,40.0,2009
4,14,33,0,17283,25373,43.0,2007
4,16,34,0,16141,13244,46.0,2008
4,10,90,0,25423,9627,48.0,2007
4,17,21,0,19371,17024,37.0,2006
4,17,74,0,22321,12125,43.0,2011
4,17,14,1,23724,10203,51.0,2009
4,10,39,0,9870,13964,59.0,2011
4,17,87,0,25085,13987,41.0,2013
4,14,104,2,16714,13624,50.0,2006
4,22,17,0,20990,14952,53.0,2009
4,14,259,1,20625,11487,41.0,2005
5,11,13,0,17235,12746,38.0,2011
4,21,98,0,21966,11956,55.0,2012
4,12,33,0,21277,11406,40.0,2006
4,15,93,0,23535,9883,37.0,2008
4,14,36,1,29876,9576,64.0,2008
4,15,12,0,21924,11761,44.0,2012
4,15,116,0,18897,12352,52.0,2012
4,10,95,0,17277,16872,47.0,2006
